Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Chad,TCD,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.247517,1166.023387,1219.766078,995.6920244,1061.510027,1039.516943,1027.246238,1048.795781,1083.223108,1037.956758,991.6264635,1066.097013,1112.868552,1228.394514,1580.648456,1788.144995,1737.694089,1734.67502,1729.19609,1743.42598,1914.735848,1852.938156,1950.654221,1993.894341,2062.345069,2052.223615,1864.302188,1753.771876,1746.482075,
East Asia & Pacific IDA and IBRD countries,TEA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246.651141,2383.614989,2592.151238,2824.786294,3074.830856,3326.952506,3575.349466,3770.222369,3759.806284,3937.985814,4185.998917,4416.270917,4712.863871,5071.684785,5470.879536,5939.745737,6509.265857,7222.013521,7758.666685,8273.671743,9003.110226,9676.716595,10321.59335,10973.85054,11618.20083,12276.71842,12955.01751,13686.27527,14451.22477,
Europe & Central Asia IDA and IBRD countries,TEC,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13468.86998,12658.70821,11335.28268,10677.82961,9639.390306,9524.080813,9536.504007,9803.911407,9695.886813,9953.594769,10714.73213,11050.26064,11613.67615,12347.73617,13316.95319,14190.1555,15317.29699,16484.54647,17198.31328,16264.14626,16951.37937,17804.1385,18302.67692,18828.58609,19121.69806,19167.50351,19410.43943,20057.24897,20580.30249,
Togo,TGO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.479458,1259.790889,1184.225046,984.7067623,1107.080445,1164.08661,1231.25547,1365.223378,1291.64447,1282.718313,1235.464829,1182.197054,1140.990211,1167.504583,1162.344266,1145.912131,1161.057417,1156.059899,1170.775974,1202.519316,1241.920669,1286.470497,1334.660767,1379.398994,1423.553002,1467.245159,1501.119986,1529.515368,1565.457206,
Thailand,THA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6653.336464,7137.6522,7637.410672,8192.9259,8767.328469,9384.891158,9806.047295,9423.753523,8599.987552,8890.210888,9189.845942,9418.609824,9915.061253,10548.72931,11135.32885,11527.01257,12026.79639,12609.66188,12759.9911,12608.20612,13489.32817,13537.48834,14450.0136,14771.15548,14852.43612,15256.41884,15709.78363,16285.63737,16904.69838,
Tajikistan,TJK,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3661.340213,3327.812897,2319.007161,1907.210668,1478.284588,1275.501192,1046.77762,1048.768126,1088.182113,1111.425206,1185.219441,1277.77187,1392.377991,1517.466702,1644.455641,1720.930886,1806.765416,1908.355575,2017.256441,2051.726711,2138.291863,2245.785335,2359.552527,2476.014181,2580.24756,2670.180202,2784.67661,2923.673718,3061.070721,
Turkmenistan,TKM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8316.754719,7713.442194,6372.936516,6289.5988,5069.654894,4600.949482,4818.175774,4202.475275,4441.332643,5113.148937,5333.08688,5506.285016,5465.454828,5588.663452,5808.65969,6494.997426,7124.604921,7815.0021,8844.624549,9248.879161,9942.421093,11212.4865,12235.22694,13235.79793,14332.13766,14992.31506,15648.84845,16390.17898,17128.98534,
Latin America and the Caribbean IDA & IBRD countries,TLA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9920.192435,10113.65664,10226.54588,10447.90904,10757.09705,10683.88217,10902.52088,11300.12326,11394.68173,11226.85138,11466.53921,11366.74508,11229.00485,11288.29718,11817.90462,12174.12681,12674.6124,13214.37733,13569.04155,13132.61229,13771.59993,14241.04943,14487.1299,14739.93122,14767.09758,14697.38451,14557.3376,14679.58848,14772.62536,
Timor,TLS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264.559417,3498.339779,3182.270576,3063.583487,4898.575655,6500.730463,9017.083149,9309.064122,10048.23224,9275.529304,9005.478417,9860.331586,10174.26198,8887.082088,6466.737708,7657.278335,7566.018327,6740.890192,6795.510331,
Middle East and North Africa IDA and IBRD countries,TMN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8141.914554,7797.408837,7969.512282,8005.226551,7942.796567,7990.96974,8297.093292,8419.618971,8825.688033,9054.072566,9314.282193,9366.815613,9517.34707,9594.939442,10174.30087,10449.51753,10845.04425,11309.22779,11519.00922,11610.51956,12006.0479,11720.18147,11798.52645,11791.81468,11844.96181,11767.77708,12427.01605,12588.34989,,
Tonga,TON,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577.353279,3799.763917,3803.229391,3938.872339,4126.087408,4268.675525,4255.941496,4235.120587,4331.749425,4479.122559,4606.857862,4747.878146,4883.673208,4958.258456,4909.823899,4953.548727,4874.619401,4631.706062,4738.40562,4823.103651,4991.43127,5151.454825,5239.054973,5123.892619,5268.399647,5477.345955,5642.742893,5745.951292,5696.229217,
South Asia IDA and IBRD,TSA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.806979,1962.6952,2031.345975,2074.314041,2153.30706,2255.302569,2361.146192,2400.769182,2484.946767,2626.075034,2681.932726,2745.751928,2796.53735,2945.975394,3114.928871,3300.360786,3497.379765,3693.187389,3753.470967,3959.183751,4198.291042,4351.077423,4527.664434,4739.923922,5005.26102,5310.506681,5647.797935,5965.680658,6292.941511,
Sub Saharan Africa IDA and IBRD countries,TSS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.334634,2584.778355,2511.221163,2426.864165,2386.539009,2401.252822,2460.838588,2484.021404,2480.5553,2470.660639,2490.769528,2535.308025,2628.979167,2673.895277,2777.910778,2874.678801,2972.280965,3086.447692,3169.904565,3193.537386,3289.681826,3349.328268,3391.676539,3475.800229,3550.259967,3562.632092,3521.77855,3526.973767,3527.7203,
Trinidad and Tobago,TTO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10911.86848,11178.37551,12231.17579,12081.60419,12453.45473,12879.68049,13761.83117,14770.1116,15946.74005,17195.93464,18335.97513,19033.03866,20453.86676,23291.87877,25015.66736,26438.15144,29790.89487,31066.73701,31974.0153,30419.67684,31259.80079,30980.45449,31179.74379,31596.50396,31091.62919,31459.98555,29257.69508,28566.84108,28647.05231,
Tunisia,TUN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5608.331248,5699.146092,6011.334967,6015.816724,6087.987684,6123.622561,6460.727488,6719.598625,6956.099817,7297.665239,7566.788537,7785.430108,7826.586388,8133.629398,8574.439292,8799.207422,9174.919744,9692.17526,9996.482663,10191.83757,10440.96495,10139.13146,10442.27091,10638.62722,10845.57404,10860.51981,10876.99999,10950.02738,11096.4842,
Turkey,TUR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400.16525,11289.89772,11665.19799,12357.16522,11594.00434,12310.18606,13010.24068,13776.04092,13874.07073,13197.74094,13862.03443,12842.204,13468.02084,14020.17258,15160.92451,16309.66813,17252.4264,17905.4484,17842.23282,16787.62689,17959.24072,19651.67848,20259.43813,21610.48524,22343.49745,23311.65969,23664.43123,25024.01614,25286.5831,
Tuvalu,TUV,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.479429,2432.447742,2476.687511,2555.499233,2800.626022,2647.308301,2482.817017,2731.178773,3151.502485,3097.572539,3051.833633,3072.269743,3275.868372,3124.339701,3037.434007,2884.340788,2911.101836,3065.380027,3280.250595,3101.761318,2986.729402,3180.104184,3027.937969,3132.105812,3141.05616,3389.012056,3452.663265,3548.181935,3593.274184,
Tanzania,TZA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.521883,1526.017201,1483.531607,1451.660585,1428.14652,1436.496665,1462.638297,1477.972512,1497.769384,1534.292099,1564.651011,1616.951231,1685.254288,1748.178695,1827.065912,1909.089837,1977.417053,2052.580279,2108.637032,2156.991974,2227.962456,2329.330437,2362.932318,2448.895994,2536.600088,2613.357191,2710.409798,2809.069009,,
Uganda,UGA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.1996783,788.9078552,789.1447087,827.4655468,852.9835232,922.4003535,976.4403939,996.7352482,1015.822922,1065.996115,1067.049999,1088.36341,1146.810308,1182.822681,1223.739302,1260.657049,1353.263203,1421.586065,1497.379141,1549.361783,1585.375176,1679.937855,1689.777244,1694.6781,1722.491377,1749.602349,1767.4969,1768.211137,1807.371306,
Ukraine,UKR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10463.95996,9563.882136,8611.474559,7382.299722,5717.528569,5059.822915,4594.432331,4497.390275,4451.547944,4484.733006,4797.380277,5291.85927,5625.264997,6210.755091,7015.822833,7279.259003,7873.883917,8522.496102,8766.194221,7505.677757,7824.498452,8281.867126,8322.173034,8338.91505,8243.473515,7464.939834,7678.053699,7906.540301,,
Upper middle income,UMC,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6100.099369,6055.477821,5979.421099,6079.793694,6126.89367,6251.323383,6470.085546,6725.332432,6823.211445,6983.362051,7348.543279,7535.777193,7823.380831,8201.157776,8799.134005,9371.726506,10091.18783,10935.78984,11507.12637,11630.62057,12427.61719,13105.33421,13692.03114,14272.04593,14770.17752,15195.88664,15737.89425,16366.90737,16987.57092,
Uruguay,URY,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9841.947944,10118.45696,10842.06201,11048.65206,11766.47512,11512.95658,12068.67973,13009.00358,13510.56401,13180.64483,12880.61704,12364.10236,11406.1643,11506.22209,12089.98539,12990.63534,13508.43496,14364.66937,15356.45031,15962.91495,17159.39377,17993.44754,18574.73198,19376.13265,19939.00501,19945.03468,20210.25768,20658.47444,20916.15018,
United States,USA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36812.54574,36284.58223,37045.33012,37566.46823,38603.6512,39170.65671,40178.20269,41462.80146,42818.85235,44342.00161,45661.26867,45662.93484,46029.199,46941.00329,48275.3861,49512.92679,50437.80623,50897.73124,50349.71532,48644.15111,49479.24868,49883.11398,50632.44345,51208.89243,52080.79257,53187.57337,53631.75762,54470.79667,55681.04458,
Uzbekistan,UZB,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3089.441646,3009.387891,2610.415089,2493.072873,2317.488883,2255.506811,2250.393196,2323.200314,2384.410572,2460.277249,2519.522736,2591.41653,2661.61237,2742.172139,2912.636841,3079.036171,3268.342877,3527.382689,3784.62977,4020.905767,4240.434268,4469.997484,4764.968225,5067.633947,5340.604267,5639.172992,5879.709187,6039.503813,6240.305472,
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5577.238362,5625.299297,5974.385016,6223.572362,6144.780967,6623.174853,6712.089006,6952.618617,7243.25524,7442.582666,7562.755157,7684.037977,8154.604524,8763.112218,9111.68695,9329.616434,10047.92864,10391.9201,10568.75111,10357.03493,10012.66794,9965.064507,10091.73643,10259.04298,10360.7574,10472.15269,10648.68371,10704.26902,10939.81572,
Venezuela,VEN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14619.45419,15671.7999,16248.55506,15937.29401,15231.1834,15503.47457,15158.61012,15805.15913,15544.7784,14338.83145,14589.34723,14806.66357,13251.37529,12007.83327,13960.54198,15147.02704,16383.435,17557.69632,18224.70167,17392.39008,16887.09592,17319.28961,17998.29967,17982.13052,17131.38691,,,,,
British Virgin Islands,VGB,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States Virgin Islands,VIR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.594613,1512.26978,1609.492026,1705.335543,1822.02581,1962.305534,2112.914861,2253.625263,2353.555715,2437.195887,2574.133005,2705.375918,2848.440887,3016.570327,3214.185135,3425.02396,3630.034571,3852.323633,4031.551428,4207.756178,4433.467826,4662.223052,4856.000604,5065.643427,5312.492183,5608.471859,5895.628492,6233.485045,6608.621686,
Vanuatu,VUT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.348904,2558.105707,2549.081095,2494.681477,2647.92354,2610.629071,2615.972553,2694.309412,2761.795702,2720.93029,2824.305901,2664.599938,2467.112896,2507.869837,2541.779079,2610.637137,2764.423915,2839.853324,2952.594869,2976.972907,2949.0813,2905.904722,2875.761848,2850.851687,2837.122659,2739.220932,2775.110972,2827.080453,2846.073705,
World,WLD,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8975.296916,8951.817147,8968.518129,8994.333658,9120.439863,9280.043078,9498.645999,9736.154979,9842.586013,10054.64798,10394.07176,10505.48739,10663.20447,10927.73014,11362.27205,11753.6847,12226.55236,12720.02384,12923.70429,12722.14948,13221.38364,13584.80724,13872.65338,14179.41976,14506.08345,14825.68371,15149.34202,15543.34048,15941.23241,
Samoa,WSM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650.556329,3540.626263,3501.666791,3609.702608,3485.095476,3687.946286,3927.046438,3931.57258,3999.943236,4069.231072,4329.69887,4605.40759,4777.81689,4963.256542,5160.648427,5341.145764,5411.705473,5716.888417,5736.229374,5422.160158,5407.327246,5673.415931,5647.45697,5490.938494,5524.070629,5566.811528,5934.577432,6069.604785,6089.303264,
Kosovo,XKX,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4626.328749,5870.246004,5825.140206,6169.302639,6326.159608,6703.277617,6949.088484,7395.758295,7530.632067,7720.025857,7911.719168,8221.542817,8393.040652,8591.0787,8704.981996,9161.985206,9458.05945,9779.858078,10104.68379,
Yemen,YEM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3425.707169,3466.039074,3561.740073,3519.550101,3581.814359,3628.620445,3660.350262,3729.732721,3839.688064,3873.781695,3997.973646,4032.084109,4071.393753,4103.529465,4145.345441,4253.645888,4265.41726,4284.612007,4317.230486,4359.812628,4566.1574,3876.302619,3861.116716,3938.891066,3828.484887,3108.764217,2619.050681,2404.42237,2284.970504,
South Africa,ZAF,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9900.215233,9560.797667,9125.749531,9014.282545,9089.387697,9174.013859,9386.089258,9462.906715,9358.954155,9441.716202,9700.616625,9830.584581,10066.31635,10237.12433,10573.82667,10994.8783,11465.21537,11924.79858,12142.2458,11790.27477,11973.15048,12179.17419,12253.21736,12357.69869,12388.25666,12345.9288,12214.95477,12214.57135,12144.6942,
Zambia,ZMB,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.137959,2278.802025,2185.120656,2278.347123,2031.776457,2038.510332,2108.910953,2130.519957,2064.467651,2102.074889,2126.257641,2181.452046,2221.671785,2315.801723,2415.590117,2523.603444,2652.092728,2797.889591,2934.293043,3115.937579,3338.097186,3419.01046,3566.382521,3631.003858,3684.685507,3677.735019,3703.012866,3717.667166,3747.972455,
Zimbabwe,ZWE,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2819.549467,2906.272849,2591.007534,2572.870395,2768.309953,2736.486436,2985.856605,3036.422224,3099.076182,3054.064189,2945.993212,2977.768505,2706.031494,2240.903026,2104.143512,1974.645081,1893.93623,1809.791702,1475.140653,1632.999866,1928.017081,2168.110293,2486.84793,2491.63514,2506.49022,2509.00814,2489.097494,2568.410072,2688.406942,
